0.628318531,0.183280007
1.256637061,0.638073488
1.884955592,1.16907239
2.513274123,1.576678841
3.141592654,1.729156186
3.769911184,1.60190144
4.398229715,1.273625109
5.026548246,0.885898381
5.654866776,0.584913862
6.283185307,0.468464876
6.911503838,0.556558545
7.539822369,0.793420012
8.168140899,1.076461486
8.79645943,1.298633589
9.424777961,1.387376954
10.05309649,1.326594097
10.68141502,1.155760005
11.30973355,0.949190353
11.93805208,0.785252046
12.56637061,0.717755481
13.19468915,0.759539475
13.82300768,0.882701122
14.45132621,1.03342251
15.07964474,1.154348607
15.70796327,1.205592199
16.3362818,1.176988415
16.96460033,1.08823348
17.59291886,0.978288612
18.22123739,0.889120155
18.84955592,0.850281136
19.47787445,0.869769253
20.10619298,0.933701594
20.73451151,1.013881668
21.36283004,1.079610647
21.99114858,1.109002015
22.61946711,1.095796976
23.24778564,1.04976555
23.87610417,0.991306865
24.5044227,0.942871835
25.13274123,0.920662243
25.76105976,0.929553165
26.38937829,0.962680641
27.01769682,1.005291699
27.64601535,1.040971452
28.27433388,1.057731375
28.90265241,1.05178981
29.53097094,1.027960233
30.15928947,0.9969085
30.78760801,0.970633299
31.41592654,0.958001901
32.04424507,0.961937095
32.6725636,0.979070039
33.30088213,1.001692461
33.92920066,1.021035934
34.55751919,1.030544441
35.18583772,1.027966356
35.81415625,1.015654358
36.44247478,0.999177228
37.07079331,0.984941189
37.69911184,0.977791535
38.32743037,0.979457769
38.9557489,0.98830075
39.58406744,1.000298852
40.21238597,1.010772844
40.8407045,1.016143128
41.46902303,1.015084764
42.09734156,1.008736794
42.72566009,1.000002428
43.35397862,0.992298619
43.98229715,0.988268907
44.61061568,0.988925864
45.23893421,0.993480237
45.86725274,0.99983702
46.49557127,1.00550164
47.1238898,1.008522552
47.75220833,1.00812761
48.38052687,1.004861949
49.0088454,1.000236758
49.63716393,0.996072766
50.26548246,0.993810152
50.89380099,0.994036536
51.52211952,0.996376736
52.15043805,0.999741134
52.77875658,1.002801153
53.40707511,1.004494362
54.03539364,1.004374398
